tweet_id,author_id,created_at,inbound_text,brand_outbound_text,intent
TWEET-1917,User_94689,2026-09-10T08:00:00Z,FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1918,User_15130,2026-09-10T08:00:00Z,@AppleSupport App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1919,User_67377,2026-09-10T08:00:00Z,@AppleSupport iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1920,User_78690,2026-09-10T08:00:00Z,Need help: Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1921,User_89928,2026-09-10T08:00:00Z,Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1922,User_57696,2026-09-10T08:00:00Z,@AppleSupport iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1923,User_47079,2026-09-10T08:00:00Z,"Hey team, Apple Music keeps pausing and saying 'Resource Unavailable' during playback.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1924,User_63578,2026-09-10T08:00:00Z,Need help: iCloud Drive sync is completely broken today! Files aren't updating across devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1925,User_98984,2026-09-10T08:00:00Z,"Hey team, Developer portal is showing 500 Internal Server Error when trying to submit an app.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1926,User_16863,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1927,User_94843,2026-09-10T08:00:00Z,Urgent! @AppleSupport FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1928,User_18639,2026-09-10T08:00:00Z,"Hey team, App Store searching is returning empty white screen results.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1929,User_22387,2026-09-10T08:00:00Z,"Hey team, iCloud Mail is not receiving any incoming emails since morning.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1930,User_98916,2026-09-10T08:00:00Z,Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1931,User_47243,2026-09-10T08:00:00Z,Need help: Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1932,User_96057,2026-09-10T08:00:00Z,"Hey team, iMessage is not sending texts to any contacts. Keeps showing red exclamation point!",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1933,User_29709,2026-09-10T08:00:00Z,Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1934,User_20682,2026-09-10T08:00:00Z,"Hey team, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1935,User_96980,2026-09-10T08:00:00Z,Developer portal is showing 500 Internal Server Error when trying to submit an app.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1936,User_55851,2026-09-10T08:00:00Z,@AppleSupport Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1937,User_95990,2026-09-10T08:00:00Z,"Hey team, FaceTime video calls dropping immediately upon connection for all users in UK.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1938,User_96787,2026-09-10T08:00:00Z,Urgent! @AppleSupport App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1939,User_26901,2026-09-10T08:00:00Z,Need help: iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1940,User_21104,2026-09-10T08:00:00Z,Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1941,User_83259,2026-09-10T08:00:00Z,"Hey team, Is App Store down right now? 'Cannot Connect' error on all my family devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1942,User_94343,2026-09-10T08:00:00Z,Need help: iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1943,User_26750,2026-09-10T08:00:00Z,"Hey team, Apple Music keeps pausing and saying 'Resource Unavailable' during playback.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1944,User_99838,2026-09-10T08:00:00Z,Urgent! @AppleSupport iCloud Drive sync is completely broken today! Files aren't updating across devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1945,User_22249,2026-09-10T08:00:00Z,Developer portal is showing 500 Internal Server Error when trying to submit an app.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1946,User_97878,2026-09-10T08:00:00Z,Urgent! @AppleSupport Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1947,User_76648,2026-09-10T08:00:00Z,Need help: FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1948,User_12389,2026-09-10T08:00:00Z,"Hey team, App Store searching is returning empty white screen results.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1949,User_50483,2026-09-10T08:00:00Z,"Hey team, iCloud Mail is not receiving any incoming emails since morning.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1950,User_38074,2026-09-10T08:00:00Z,@AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1951,User_73736,2026-09-10T08:00:00Z,"Hey team, Is App Store down right now? 'Cannot Connect' error on all my family devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1952,User_39693,2026-09-10T08:00:00Z,@AppleSupport iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1953,User_30308,2026-09-10T08:00:00Z,@AppleSupport Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1954,User_48770,2026-09-10T08:00:00Z,"Hi @AppleSupport, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1955,User_76543,2026-09-10T08:00:00Z,"Hi @AppleSupport, Developer portal is showing 500 Internal Server Error when trying to submit an app.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1956,User_79013,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1957,User_96760,2026-09-10T08:00:00Z,"Hi @AppleSupport, FaceTime video calls dropping immediately upon connection for all users in UK.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1958,User_91006,2026-09-10T08:00:00Z,"Hey team, App Store searching is returning empty white screen results.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1959,User_88282,2026-09-10T08:00:00Z,@AppleSupport iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1960,User_30218,2026-09-10T08:00:00Z,Need help: Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1961,User_33703,2026-09-10T08:00:00Z,@AppleSupport Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1962,User_91885,2026-09-10T08:00:00Z,Urgent! @AppleSupport iMessage is not sending texts to any contacts. Keeps showing red exclamation point!,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1963,User_67366,2026-09-10T08:00:00Z,@AppleSupport Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1964,User_63852,2026-09-10T08:00:00Z,"Hi @AppleSupport, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1965,User_98652,2026-09-10T08:00:00Z,"Hey team, Developer portal is showing 500 Internal Server Error when trying to submit an app.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1966,User_41133,2026-09-10T08:00:00Z,Urgent! @AppleSupport Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1967,User_90031,2026-09-10T08:00:00Z,Need help: FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1968,User_68841,2026-09-10T08:00:00Z,"Hey team, App Store searching is returning empty white screen results.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1969,User_79993,2026-09-10T08:00:00Z,@AppleSupport iCloud Mail is not receiving any incoming emails since morning.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1970,User_50562,2026-09-10T08:00:00Z,@AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1971,User_35430,2026-09-10T08:00:00Z,Need help: Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1972,User_98907,2026-09-10T08:00:00Z,"Hey team, iMessage is not sending texts to any contacts. Keeps showing red exclamation point!",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1973,User_67749,2026-09-10T08:00:00Z,Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1974,User_46932,2026-09-10T08:00:00Z,Need help: iCloud Drive sync is completely broken today! Files aren't updating across devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1975,User_75916,2026-09-10T08:00:00Z,Need help: Developer portal is showing 500 Internal Server Error when trying to submit an app.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1976,User_64874,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1977,User_36174,2026-09-10T08:00:00Z,@AppleSupport FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1978,User_28140,2026-09-10T08:00:00Z,App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1979,User_16839,2026-09-10T08:00:00Z,"Hey team, iCloud Mail is not receiving any incoming emails since morning.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1980,User_72991,2026-09-10T08:00:00Z,Urgent! @AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1981,User_82684,2026-09-10T08:00:00Z,"Hey team, Is App Store down right now? 'Cannot Connect' error on all my family devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1982,User_77621,2026-09-10T08:00:00Z,"Hi @AppleSupport, iMessage is not sending texts to any contacts. Keeps showing red exclamation point!",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1983,User_47363,2026-09-10T08:00:00Z,"Hi @AppleSupport, Apple Music keeps pausing and saying 'Resource Unavailable' during playback.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1984,User_31012,2026-09-10T08:00:00Z,"Hi @AppleSupport, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1985,User_68893,2026-09-10T08:00:00Z,"Hey team, Developer portal is showing 500 Internal Server Error when trying to submit an app.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1986,User_29313,2026-09-10T08:00:00Z,Is Apple Pay down nationwide? Card declined at 3 different stores just now.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1987,User_22021,2026-09-10T08:00:00Z,Need help: FaceTime video calls dropping immediately upon connection for all users in UK.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1988,User_69130,2026-09-10T08:00:00Z,@AppleSupport App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1989,User_13495,2026-09-10T08:00:00Z,"Hey team, iCloud Mail is not receiving any incoming emails since morning.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1990,User_16980,2026-09-10T08:00:00Z,Need help: Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1991,User_75799,2026-09-10T08:00:00Z,Need help: Is App Store down right now? 'Cannot Connect' error on all my family devices.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1992,User_40903,2026-09-10T08:00:00Z,"Hey team, iMessage is not sending texts to any contacts. Keeps showing red exclamation point!",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1993,User_20696,2026-09-10T08:00:00Z,Need help: Apple Music keeps pausing and saying 'Resource Unavailable' during playback.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1994,User_39430,2026-09-10T08:00:00Z,"Hey team, iCloud Drive sync is completely broken today! Files aren't updating across devices.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1995,User_51770,2026-09-10T08:00:00Z,"Hi @AppleSupport, Developer portal is showing 500 Internal Server Error when trying to submit an app.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1996,User_95191,2026-09-10T08:00:00Z,"Hi @AppleSupport, Is Apple Pay down nationwide? Card declined at 3 different stores just now.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1997,User_29142,2026-09-10T08:00:00Z,"Hey team, FaceTime video calls dropping immediately upon connection for all users in UK.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1998,User_15020,2026-09-10T08:00:00Z,@AppleSupport App Store searching is returning empty white screen results.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-1999,User_71925,2026-09-10T08:00:00Z,"Hey team, iCloud Mail is not receiving any incoming emails since morning.",Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-2000,User_28191,2026-09-10T08:00:00Z,Urgent! @AppleSupport Apple TV+ stream keeps buffering and dropping quality to 240p.,Thank you for reaching out. Please DM us your details for support.,SERVICE_OUTAGE
TWEET-2001,User_71487,2026-09-10T08:00:00Z,Urgent! @AppleSupport I love the new camera cinematic mode on iPhone! Great work design team!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2002,User_90654,2026-09-10T08:00:00Z,Need help: Please bring back the headphone jack on future iPhone models!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2003,User_20384,2026-09-10T08:00:00Z,"Hi @AppleSupport, Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2004,User_43544,2026-09-10T08:00:00Z,"Hi @AppleSupport, Why are charging cables so short? We need longer cables included in the box.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2005,User_29597,2026-09-10T08:00:00Z,@AppleSupport Can you add custom app icons natively without using Shortcuts app?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2006,User_89807,2026-09-10T08:00:00Z,Great experience buying my new iPad today! Fast delivery and great packaging.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2007,User_65476,2026-09-10T08:00:00Z,The new iOS battery icon style is terrible. Please revert it.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2008,User_47762,2026-09-10T08:00:00Z,"Hi @AppleSupport, Where can I find user guides for macOS Sonoma online?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2009,User_49472,2026-09-10T08:00:00Z,@AppleSupport Are Apple Stores open on Labor Day holiday?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2010,User_16258,2026-09-10T08:00:00Z,"Hi @AppleSupport, How do I sign up for free Today at Apple creative sessions in store?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2011,User_65027,2026-09-10T08:00:00Z,@AppleSupport I love the new camera cinematic mode on iPhone! Great work design team!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2012,User_91633,2026-09-10T08:00:00Z,Urgent! @AppleSupport Please bring back the headphone jack on future iPhone models!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2013,User_18232,2026-09-10T08:00:00Z,Need help: Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2014,User_75513,2026-09-10T08:00:00Z,"Hi @AppleSupport, Why are charging cables so short? We need longer cables included in the box.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2015,User_80261,2026-09-10T08:00:00Z,Can you add custom app icons natively without using Shortcuts app?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2016,User_92831,2026-09-10T08:00:00Z,"Hi @AppleSupport, Great experience buying my new iPad today! Fast delivery and great packaging.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2017,User_85372,2026-09-10T08:00:00Z,The new iOS battery icon style is terrible. Please revert it.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2018,User_28818,2026-09-10T08:00:00Z,@AppleSupport Where can I find user guides for macOS Sonoma online?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2019,User_66261,2026-09-10T08:00:00Z,"Hey team, Are Apple Stores open on Labor Day holiday?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2020,User_90584,2026-09-10T08:00:00Z,"Hi @AppleSupport, How do I sign up for free Today at Apple creative sessions in store?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2021,User_41531,2026-09-10T08:00:00Z,"Hey team, I love the new camera cinematic mode on iPhone! Great work design team!",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2022,User_64600,2026-09-10T08:00:00Z,Please bring back the headphone jack on future iPhone models!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2023,User_97080,2026-09-10T08:00:00Z,@AppleSupport Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2024,User_21221,2026-09-10T08:00:00Z,Urgent! @AppleSupport Why are charging cables so short? We need longer cables included in the box.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2025,User_57265,2026-09-10T08:00:00Z,Can you add custom app icons natively without using Shortcuts app?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2026,User_78951,2026-09-10T08:00:00Z,"Hi @AppleSupport, Great experience buying my new iPad today! Fast delivery and great packaging.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2027,User_76496,2026-09-10T08:00:00Z,The new iOS battery icon style is terrible. Please revert it.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2028,User_82633,2026-09-10T08:00:00Z,Where can I find user guides for macOS Sonoma online?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2029,User_61177,2026-09-10T08:00:00Z,"Hi @AppleSupport, Are Apple Stores open on Labor Day holiday?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2030,User_15706,2026-09-10T08:00:00Z,Need help: How do I sign up for free Today at Apple creative sessions in store?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2031,User_60709,2026-09-10T08:00:00Z,Urgent! @AppleSupport I love the new camera cinematic mode on iPhone! Great work design team!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2032,User_43246,2026-09-10T08:00:00Z,"Hey team, Please bring back the headphone jack on future iPhone models!",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2033,User_12128,2026-09-10T08:00:00Z,Urgent! @AppleSupport Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2034,User_18855,2026-09-10T08:00:00Z,"Hey team, Why are charging cables so short? We need longer cables included in the box.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2035,User_41604,2026-09-10T08:00:00Z,"Hey team, Can you add custom app icons natively without using Shortcuts app?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2036,User_96127,2026-09-10T08:00:00Z,Urgent! @AppleSupport Great experience buying my new iPad today! Fast delivery and great packaging.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2037,User_23587,2026-09-10T08:00:00Z,Urgent! @AppleSupport The new iOS battery icon style is terrible. Please revert it.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2038,User_53583,2026-09-10T08:00:00Z,Where can I find user guides for macOS Sonoma online?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2039,User_15811,2026-09-10T08:00:00Z,@AppleSupport Are Apple Stores open on Labor Day holiday?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2040,User_81567,2026-09-10T08:00:00Z,"Hey team, How do I sign up for free Today at Apple creative sessions in store?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2041,User_94252,2026-09-10T08:00:00Z,"Hey team, I love the new camera cinematic mode on iPhone! Great work design team!",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2042,User_99742,2026-09-10T08:00:00Z,@AppleSupport Please bring back the headphone jack on future iPhone models!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2043,User_72722,2026-09-10T08:00:00Z,Need help: Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2044,User_33891,2026-09-10T08:00:00Z,Urgent! @AppleSupport Why are charging cables so short? We need longer cables included in the box.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2045,User_18270,2026-09-10T08:00:00Z,@AppleSupport Can you add custom app icons natively without using Shortcuts app?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2046,User_69988,2026-09-10T08:00:00Z,Urgent! @AppleSupport Great experience buying my new iPad today! Fast delivery and great packaging.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2047,User_48462,2026-09-10T08:00:00Z,"Hi @AppleSupport, The new iOS battery icon style is terrible. Please revert it.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2048,User_15741,2026-09-10T08:00:00Z,@AppleSupport Where can I find user guides for macOS Sonoma online?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2049,User_15492,2026-09-10T08:00:00Z,@AppleSupport Are Apple Stores open on Labor Day holiday?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2050,User_50642,2026-09-10T08:00:00Z,"Hey team, How do I sign up for free Today at Apple creative sessions in store?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2051,User_62196,2026-09-10T08:00:00Z,I love the new camera cinematic mode on iPhone! Great work design team!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2052,User_72049,2026-09-10T08:00:00Z,Please bring back the headphone jack on future iPhone models!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2053,User_14799,2026-09-10T08:00:00Z,"Hey team, Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2054,User_35048,2026-09-10T08:00:00Z,Urgent! @AppleSupport Why are charging cables so short? We need longer cables included in the box.,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2055,User_56789,2026-09-10T08:00:00Z,"Hey team, Can you add custom app icons natively without using Shortcuts app?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2056,User_95948,2026-09-10T08:00:00Z,"Hi @AppleSupport, Great experience buying my new iPad today! Fast delivery and great packaging.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2057,User_45811,2026-09-10T08:00:00Z,"Hey team, The new iOS battery icon style is terrible. Please revert it.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2058,User_58237,2026-09-10T08:00:00Z,"Hi @AppleSupport, Where can I find user guides for macOS Sonoma online?",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2059,User_62431,2026-09-10T08:00:00Z,Need help: Are Apple Stores open on Labor Day holiday?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2060,User_67637,2026-09-10T08:00:00Z,Urgent! @AppleSupport How do I sign up for free Today at Apple creative sessions in store?,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2061,User_54438,2026-09-10T08:00:00Z,Need help: I love the new camera cinematic mode on iPhone! Great work design team!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2062,User_75038,2026-09-10T08:00:00Z,@AppleSupport Please bring back the headphone jack on future iPhone models!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2063,User_75211,2026-09-10T08:00:00Z,Urgent! @AppleSupport Shoutout to Sarah at the Grand Central Apple Store for fixing my laptop!,Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
TWEET-2064,User_78062,2026-09-10T08:00:00Z,"Hey team, Why are charging cables so short? We need longer cables included in the box.",Thank you for reaching out. Please DM us your details for support.,GENERAL_FEEDBACK
